user_id,product_id,view,rating,rate_quantity,sold_quantity,cart,wishlist,category,category_encoded,target_cart
1703,656,1,4.55,146,1137,1,1,serum,1,1
778,583,1,3.94,115,792,0,0,cleaner,0,0
3871,333,3,4.02,701,2819,0,0,moisturizer,2,0
3866,368,3,4.06,127,889,0,0,moisturizer,2,0
627,205,3,4.41,524,1744,0,0,cleaner,0,0
2142,490,2,4.45,530,2006,1,0,serum,1,1
1693,526,5,4.24,242,880,0,0,serum,1,0
661,417,1,4.1,276,1547,0,0,cleaner,0,0
1531,603,1,4.28,354,1386,0,0,moisturizer,2,0
592,315,3,4.45,142,1101,1,0,serum,1,1
1724,263,1,4.4,568,1723,0,1,serum,1,0
1095,560,4,4.06,95,767,1,0,serum,1,1
319,497,1,4.29,252,1254,0,0,serum,1,0
255,288,6,4.82,282,3432,1,0,serum,1,1
3844,662,2,4.29,94,1061,0,0,moisturizer,2,0
3342,661,4,4.12,246,790,0,0,cleaner,0,0
1591,251,3,4.12,497,1712,0,1,moisturizer,2,0
3790,427,2,4.57,103,1002,0,0,cleaner,0,0
520,458,5,4.3,121,1443,0,0,serum,1,0
1814,638,2,4.0,173,689,0,0,moisturizer,2,0
2060,483,3,4.24,236,728,1,0,serum,1,1
3671,188,4,3.59,199,750,0,0,cleaner,0,0
3237,146,3,4.1,155,872,0,0,cleaner,0,0
3585,78,3,4.21,158,920,0,0,moisturizer,2,0
434,444,4,4.36,333,1440,0,0,cleaner,0,0
335,294,1,4.28,191,1135,0,0,cleaner,0,0
1697,423,3,4.72,166,962,0,0,cleaner,0,0
1491,55,1,4.27,483,1669,0,0,moisturizer,2,0
1884,244,9,4.49,1344,4551,0,0,serum,1,0
2698,347,4,3.96,249,749,0,0,moisturizer,2,0
2902,324,2,4.35,219,890,0,1,serum,1,0
1279,114,3,4.27,376,1509,1,1,serum,1,1
93,13,1,4.32,102,1066,0,0,serum,1,0
2297,232,3,4.23,208,959,0,0,serum,1,0
2248,443,1,4.14,144,871,0,0,moisturizer,2,0
3856,288,2,4.82,282,3432,1,1,serum,1,1
3280,595,3,4.23,194,896,0,0,cleaner,0,0
3905,434,4,4.22,375,1213,0,0,moisturizer,2,0
2681,428,3,4.51,229,1216,1,0,moisturizer,2,1
321,311,2,4.33,252,1900,0,0,serum,1,0
1724,601,1,4.42,271,2327,0,0,serum,1,0
3471,136,14,4.19,731,2676,1,0,cleaner,0,1
1853,436,1,4.53,130,1079,0,0,cleaner,0,0
3264,101,2,4.27,106,516,0,0,moisturizer,2,0
2109,328,1,4.2,121,931,1,1,serum,1,1
2906,235,4,3.99,117,998,0,0,moisturizer,2,0
3138,46,3,4.19,460,2141,0,0,moisturizer,2,0
1708,63,4,4.25,236,1002,1,1,serum,1,1
2374,545,3,3.89,283,1594,1,0,cleaner,0,1
854,537,1,4.12,168,1277,0,0,serum,1,0
1784,132,1,4.62,88,1020,0,0,moisturizer,2,0
2098,2,5,4.44,259,1500,0,0,serum,1,0
735,424,2,4.41,178,1061,0,0,cleaner,0,0
460,407,5,4.36,298,2033,1,1,cleaner,0,1
85,67,2,4.08,472,1690,0,0,serum,1,0
1415,173,3,4.12,203,824,0,0,cleaner,0,0
907,412,7,4.22,244,1569,1,1,moisturizer,2,1
1003,63,1,4.25,236,1002,0,1,serum,1,0
201,287,6,4.47,319,1155,0,1,cleaner,0,0
1108,99,1,4.22,561,1842,0,0,cleaner,0,0
1817,511,4,4.32,227,1086,0,1,cleaner,0,0
2780,165,2,4.52,77,760,0,0,serum,1,0
1139,551,1,4.45,419,1807,0,0,serum,1,0
1281,248,2,4.29,336,1334,0,0,serum,1,0
1763,223,3,4.56,346,1442,0,0,moisturizer,2,0
289,149,5,4.42,68,514,0,1,serum,1,0
3566,379,2,4.18,214,953,1,2,serum,1,1
3181,108,3,4.48,170,1516,1,1,cleaner,0,1
460,458,2,4.3,121,1443,1,1,serum,1,1
2375,509,4,4.59,236,2153,0,0,serum,1,0
3372,662,15,4.29,94,1061,0,0,moisturizer,2,0
2872,83,3,4.52,256,988,0,0,moisturizer,2,0
2896,349,2,4.29,96,763,0,0,serum,1,0
2946,412,2,4.22,244,1569,0,0,moisturizer,2,0
236,388,5,3.99,104,552,1,0,moisturizer,2,1
322,384,2,4.47,226,2371,0,0,serum,1,0
1060,118,3,4.2,267,921,0,0,moisturizer,2,0
2976,674,1,4.45,477,1409,0,0,moisturizer,2,0
2723,241,1,4.12,119,1145,0,0,moisturizer,2,0
1812,200,1,4.51,406,1257,1,1,serum,1,1
521,79,2,4.34,274,1283,0,0,serum,1,0
1947,267,2,4.44,347,1066,1,0,cleaner,0,1
1246,552,2,3.9,170,1104,0,0,cleaner,0,0
3710,267,3,4.44,347,1066,0,0,cleaner,0,0
2999,231,3,4.37,180,744,0,0,cleaner,0,0
3071,183,2,4.09,203,1052,0,1,serum,1,0
3595,210,3,4.26,261,1237,0,1,serum,1,0
3159,276,4,4.59,296,1062,1,1,serum,1,1
3341,181,6,3.84,135,719,0,1,moisturizer,2,0
3247,481,2,3.85,306,1499,1,1,serum,1,1
2786,432,1,4.22,131,979,0,0,moisturizer,2,0
313,252,1,3.81,155,941,0,0,moisturizer,2,0
510,610,3,4.08,350,1028,1,0,serum,1,1
1924,452,1,4.49,270,798,0,0,moisturizer,2,0
115,581,1,4.2,168,804,0,0,serum,1,0
2767,677,2,4.32,192,623,0,0,moisturizer,2,0
1192,222,1,4.41,266,1397,0,0,serum,1,0
3176,659,4,3.88,196,804,0,0,serum,1,0
1904,113,1,4.33,234,1135,0,0,serum,1,0
2706,210,3,4.26,261,1237,0,1,serum,1,0
3625,74,5,4.32,283,3373,1,0,cleaner,0,1
3807,55,4,4.27,483,1669,1,0,moisturizer,2,1
3701,66,1,4.04,200,562,1,0,serum,1,1
1731,302,1,3.91,262,926,0,0,cleaner,0,0
3450,431,1,4.39,319,1072,0,0,moisturizer,2,0
2528,50,1,3.61,331,1022,0,0,cleaner,0,0
4,230,2,3.68,334,1919,0,0,cleaner,0,0
3308,42,4,4.26,465,2164,1,0,moisturizer,2,1
2883,549,5,4.34,452,1635,0,0,moisturizer,2,0
2687,402,5,3.91,133,1562,0,0,moisturizer,2,0
1475,681,5,4.23,493,4358,0,1,cleaner,0,0
2390,602,2,4.07,130,534,0,0,moisturizer,2,0
2117,253,3,4.7,420,1733,1,0,serum,1,1
3847,42,4,4.26,465,2164,0,0,moisturizer,2,0
1811,647,3,4.19,179,1176,0,0,cleaner,0,0
3700,25,1,3.92,69,908,0,0,moisturizer,2,0
2037,88,3,4.42,400,1776,1,0,serum,1,1
550,75,2,4.39,685,2163,0,0,cleaner,0,0
1933,48,1,4.22,339,1135,0,0,cleaner,0,0
2950,564,2,4.23,178,921,0,1,serum,1,0
1748,162,4,3.94,411,2616,1,0,moisturizer,2,1
3293,149,2,4.42,68,514,0,0,serum,1,0
132,240,3,4.47,143,1058,0,0,cleaner,0,0
1525,256,1,4.21,148,1364,0,0,moisturizer,2,0
2692,313,1,4.17,368,1389,0,1,cleaner,0,0
1651,668,2,3.67,456,1566,0,0,unknown,3,0
2926,221,3,4.22,87,816,0,0,serum,1,0
1303,594,2,4.07,239,1052,0,0,serum,1,0
1407,649,6,4.33,199,745,1,1,moisturizer,2,1
740,56,1,4.08,135,1475,0,0,moisturizer,2,0
3172,253,2,4.7,420,1733,0,0,serum,1,0
475,87,5,4.18,240,1228,1,0,moisturizer,2,1
2928,691,3,4.45,295,1177,0,0,cleaner,0,0
3116,617,4,4.06,89,603,0,0,moisturizer,2,0
506,3,2,4.08,274,1130,0,0,moisturizer,2,0
2200,309,2,4.0,153,570,0,0,cleaner,0,0
2093,116,2,4.35,209,1118,0,0,moisturizer,2,0
3965,569,1,4.09,114,1074,0,0,serum,1,0
629,469,4,3.8,284,938,0,0,cleaner,0,0
1644,383,3,4.5,270,1435,0,0,moisturizer,2,0
3679,664,1,4.08,331,1006,0,0,cleaner,0,0
1396,217,3,3.59,147,737,1,0,cleaner,0,1
2240,226,3,4.23,369,2127,0,0,moisturizer,2,0
2614,596,2,4.26,200,891,0,0,cleaner,0,0
2019,88,1,4.42,400,1776,0,0,serum,1,0
2092,244,2,4.49,1344,4551,0,0,serum,1,0
2281,266,4,4.49,176,1141,0,0,cleaner,0,0
1461,612,1,3.99,140,883,0,0,moisturizer,2,0
2112,627,2,3.91,881,2928,1,1,moisturizer,2,1
1982,248,1,4.29,336,1334,1,0,serum,1,1
2454,421,5,4.13,280,831,1,1,moisturizer,2,1
2093,20,1,4.47,236,851,0,0,serum,1,0
3775,439,2,4.44,146,656,0,0,moisturizer,2,0
1514,267,3,4.44,347,1066,0,0,cleaner,0,0
700,509,1,4.59,236,2153,1,2,serum,1,1
1299,54,1,4.62,325,1617,0,0,moisturizer,2,0
2768,94,1,4.75,99,679,0,0,serum,1,0
2478,553,3,4.22,225,808,1,0,cleaner,0,1
666,620,1,4.07,314,1114,0,0,cleaner,0,0
281,506,4,4.49,689,2314,0,0,moisturizer,2,0
2253,407,1,4.36,298,2033,0,0,cleaner,0,0
2152,488,1,3.99,286,1270,0,0,cleaner,0,0
468,220,2,4.4,259,922,0,0,serum,1,0
63,421,5,4.13,280,831,0,0,moisturizer,2,0
1143,351,2,4.32,363,2523,1,0,serum,1,1
1343,44,4,4.01,265,2967,0,0,serum,1,0
1021,523,1,4.37,84,840,0,0,cleaner,0,0
479,631,3,4.55,142,1213,0,0,moisturizer,2,0
33,140,3,4.4,328,1572,0,0,cleaner,0,0
1531,254,2,3.76,87,347,0,0,cleaner,0,0
1019,61,1,4.24,68,531,0,0,moisturizer,2,0
2894,558,1,4.2,35,487,0,0,serum,1,0
2127,682,3,4.67,149,1272,0,0,cleaner,0,0
319,409,2,3.98,311,1055,0,0,cleaner,0,0
1092,661,1,4.12,246,790,0,1,cleaner,0,0
610,694,1,3.79,424,1421,0,0,serum,1,0
1229,250,1,4.48,349,1475,0,0,serum,1,0
1976,69,1,4.31,268,1274,0,0,cleaner,0,0
495,578,1,4.28,278,1109,0,0,serum,1,0
3271,167,1,4.11,359,2089,0,0,moisturizer,2,0
663,700,2,4.18,154,460,0,0,cleaner,0,0
406,486,2,4.07,189,1282,0,1,serum,1,0
3855,18,1,4.24,157,688,0,0,cleaner,0,0
887,525,7,4.03,376,1300,0,0,cleaner,0,0
985,191,2,4.2,197,605,0,1,moisturizer,2,0
3793,112,1,3.87,364,1316,0,0,cleaner,0,0
2773,31,3,4.33,183,796,0,0,moisturizer,2,0
3162,601,3,4.42,271,2327,1,1,serum,1,1
112,78,2,4.21,158,920,0,0,moisturizer,2,0
932,234,11,4.55,152,1280,0,0,serum,1,0
2462,132,2,4.62,88,1020,0,0,moisturizer,2,0
1680,505,2,4.15,776,2409,0,0,serum,1,0
738,581,2,4.2,168,804,0,0,serum,1,0
1238,75,1,4.39,685,2163,0,0,cleaner,0,0
3935,579,2,4.19,113,1321,0,0,moisturizer,2,0
2162,352,2,3.79,346,1761,0,0,cleaner,0,0
887,288,2,4.82,282,3432,0,0,serum,1,0
413,48,5,4.22,339,1135,1,0,cleaner,0,1
118,691,1,4.45,295,1177,1,0,cleaner,0,1
721,523,1,4.37,84,840,0,0,cleaner,0,0
2235,559,2,3.92,92,831,1,1,serum,1,1
507,222,5,4.41,266,1397,0,0,serum,1,0
2907,181,1,3.84,135,719,0,0,moisturizer,2,0
2034,336,1,4.04,241,1563,0,0,serum,1,0
3577,681,5,4.23,493,4358,0,0,cleaner,0,0
1282,470,4,3.87,139,1383,0,0,serum,1,0
2534,8,4,4.43,236,1855,0,0,moisturizer,2,0
2174,77,1,4.01,279,861,0,0,cleaner,0,0
2722,4,5,4.64,148,1336,1,1,moisturizer,2,1
2115,451,1,3.82,211,1336,0,0,cleaner,0,0
830,451,1,3.82,211,1336,0,0,cleaner,0,0
2675,542,3,3.53,218,1541,0,0,serum,1,0
769,48,3,4.22,339,1135,1,0,cleaner,0,1
243,77,3,4.01,279,861,0,0,cleaner,0,0
3765,536,3,4.69,89,1051,0,0,cleaner,0,0
676,193,4,4.43,221,791,1,0,cleaner,0,1
2423,333,1,4.02,701,2819,0,0,moisturizer,2,0
3032,71,2,3.88,216,1833,0,0,cleaner,0,0
864,65,2,4.56,114,424,0,0,serum,1,0
128,214,1,4.56,79,703,0,0,moisturizer,2,0
2413,473,1,4.2,112,590,0,0,cleaner,0,0
2819,482,4,4.34,254,1251,1,0,cleaner,0,1
1604,305,2,4.03,351,1421,0,0,moisturizer,2,0
3202,222,4,4.41,266,1397,0,0,serum,1,0
1683,156,1,4.79,161,719,0,0,moisturizer,2,0
127,23,1,4.2,868,2604,0,0,moisturizer,2,0
1149,148,4,4.21,64,578,1,0,serum,1,1
1439,28,4,4.39,335,2086,0,0,cleaner,0,0
3700,405,3,4.43,483,1465,1,0,unknown,3,1
3518,539,1,4.19,294,1283,0,0,cleaner,0,0
127,60,2,4.19,252,767,0,0,cleaner,0,0
2554,55,1,4.27,483,1669,0,0,moisturizer,2,0
784,491,2,4.22,401,1625,0,0,moisturizer,2,0
2614,631,3,4.55,142,1213,0,0,moisturizer,2,0
2585,594,3,4.07,239,1052,0,0,serum,1,0
974,165,2,4.52,77,760,1,0,serum,1,1
807,629,3,3.73,179,622,0,0,serum,1,0
2814,30,1,3.92,238,984,0,0,moisturizer,2,0
1283,366,8,4.58,278,811,3,1,serum,1,1
2091,251,3,4.12,497,1712,0,0,moisturizer,2,0
2115,252,5,3.81,155,941,0,0,moisturizer,2,0
2656,307,2,4.35,205,939,0,1,serum,1,0
2595,308,5,4.32,172,530,0,0,serum,1,0
1042,210,2,4.26,261,1237,0,0,serum,1,0
1172,8,1,4.43,236,1855,0,1,moisturizer,2,0
1198,325,7,4.21,850,3334,0,0,moisturizer,2,0
393,55,4,4.27,483,1669,1,0,moisturizer,2,1
2652,410,2,4.06,247,840,0,0,unknown,3,0
3941,530,4,4.34,322,1426,0,0,serum,1,0
2002,672,5,4.26,204,711,1,1,serum,1,1
944,272,1,4.33,145,575,1,0,cleaner,0,1
388,382,5,3.91,548,1725,0,2,moisturizer,2,0
2589,676,2,4.42,160,1149,0,0,serum,1,0
1044,347,1,3.96,249,749,0,0,moisturizer,2,0
3434,120,1,4.21,228,768,0,0,serum,1,0
3935,102,3,4.28,142,901,0,1,moisturizer,2,0
2747,104,2,4.1,582,2827,0,0,moisturizer,2,0
2481,305,1,4.03,351,1421,0,0,moisturizer,2,0
3595,652,5,4.17,205,737,1,1,moisturizer,2,1
3588,678,1,4.3,227,1639,0,0,serum,1,0
3275,613,2,4.29,186,897,1,1,moisturizer,2,1
958,250,1,4.48,349,1475,0,1,serum,1,0
676,225,5,3.87,116,953,0,0,cleaner,0,0
2489,47,1,4.22,82,954,0,0,serum,1,0
2492,127,2,4.16,184,561,0,0,serum,1,0
2179,698,5,4.16,117,835,1,0,serum,1,1
3181,138,1,4.37,99,1269,0,1,serum,1,0
3100,430,2,4.49,142,883,0,0,moisturizer,2,0
1407,284,1,4.09,359,1266,0,0,cleaner,0,0
3492,509,4,4.59,236,2153,0,0,serum,1,0
3445,381,1,4.59,270,1008,0,1,serum,1,0
3469,13,1,4.32,102,1066,0,0,serum,1,0
955,476,1,4.19,211,935,0,1,serum,1,0
3315,380,2,4.33,108,862,1,0,moisturizer,2,1
1838,291,2,4.28,349,2339,0,1,moisturizer,2,0
1735,510,3,3.99,197,726,0,0,cleaner,0,0
2692,354,1,4.22,138,826,0,0,serum,1,0
3952,681,1,4.23,493,4358,0,0,cleaner,0,0
3619,560,1,4.06,95,767,0,0,serum,1,0
881,633,4,3.68,272,1581,0,0,cleaner,0,0
3095,44,2,4.01,265,2967,0,1,serum,1,0
641,507,3,4.57,120,620,0,0,serum,1,0
472,698,1,4.16,117,835,0,0,serum,1,0
988,462,2,4.09,178,1213,0,0,cleaner,0,0
3971,661,6,4.12,246,790,0,1,cleaner,0,0
3457,13,5,4.32,102,1066,0,0,serum,1,0
1447,674,3,4.45,477,1409,1,0,moisturizer,2,1
1518,562,2,4.39,193,1055,0,0,cleaner,0,0
3916,568,1,4.47,163,648,0,0,cleaner,0,0
1446,579,2,4.19,113,1321,0,0,moisturizer,2,0
1733,54,3,4.62,325,1617,1,1,moisturizer,2,1
3979,166,3,4.47,154,778,0,0,serum,1,0
2125,622,1,4.55,169,1074,0,0,serum,1,0
41,383,3,4.5,270,1435,0,0,moisturizer,2,0
1690,21,1,3.95,227,1149,0,0,moisturizer,2,0
3153,266,2,4.49,176,1141,1,1,cleaner,0,1
2851,431,1,4.39,319,1072,0,0,moisturizer,2,0
2831,74,6,4.32,283,3373,0,1,cleaner,0,0
1706,173,2,4.12,203,824,1,0,cleaner,0,1
3673,177,3,4.64,147,1354,0,1,serum,1,0
640,330,1,4.12,331,982,0,0,cleaner,0,0
1863,393,3,4.15,98,1024,1,0,serum,1,1
3032,87,1,4.18,240,1228,0,0,moisturizer,2,0
3563,111,4,4.28,195,1571,1,1,serum,1,1
3204,643,3,4.49,156,1097,0,0,cleaner,0,0
1303,506,5,4.49,689,2314,0,0,moisturizer,2,0
3454,31,2,4.33,183,796,1,1,moisturizer,2,1
3858,435,3,4.06,208,896,0,0,cleaner,0,0
3250,252,1,3.81,155,941,0,0,moisturizer,2,0
2234,669,2,4.33,344,1346,0,0,cleaner,0,0
1823,385,3,4.26,704,3131,0,0,serum,1,0
1628,680,4,3.79,428,1640,0,0,serum,1,0
471,223,1,4.56,346,1442,0,0,moisturizer,2,0
2621,420,2,4.49,377,1310,0,0,moisturizer,2,0
1119,660,3,4.71,185,1545,1,0,serum,1,1
727,265,1,4.34,295,1738,0,1,moisturizer,2,0
937,363,1,4.0,306,1481,0,0,cleaner,0,0
1081,291,1,4.28,349,2339,0,0,moisturizer,2,0
1913,323,1,4.16,400,1221,0,0,serum,1,0
1573,444,1,4.36,333,1440,0,0,cleaner,0,0
1731,91,1,4.37,172,1180,0,0,cleaner,0,0
1137,620,2,4.07,314,1114,0,0,cleaner,0,0
1700,117,7,4.28,129,1081,1,0,moisturizer,2,1
225,29,1,3.83,390,1208,0,0,cleaner,0,0
2721,625,2,4.12,264,882,0,1,moisturizer,2,0
912,471,1,4.31,85,665,0,0,serum,1,0
1345,496,1,3.92,104,915,0,1,serum,1,0
245,681,3,4.23,493,4358,1,1,cleaner,0,1
3794,329,1,4.31,89,831,0,0,serum,1,0
1433,250,1,4.48,349,1475,0,0,serum,1,0
2218,242,1,4.48,160,876,0,0,moisturizer,2,0
2614,117,1,4.28,129,1081,0,0,moisturizer,2,0
829,209,1,4.32,145,923,0,0,cleaner,0,0
937,532,1,4.29,330,1278,1,0,moisturizer,2,1
275,545,8,3.89,283,1594,0,1,cleaner,0,0
2101,557,1,4.25,127,1342,0,0,cleaner,0,0
1703,535,4,3.96,187,1021,0,0,cleaner,0,0
831,109,1,4.17,390,1477,0,0,cleaner,0,0
2208,466,2,4.3,174,2142,0,1,moisturizer,2,0
3976,43,2,3.96,195,688,0,0,moisturizer,2,0
1188,170,2,4.31,96,1239,0,0,moisturizer,2,0
414,523,1,4.37,84,840,0,0,cleaner,0,0
963,54,3,4.62,325,1617,0,0,moisturizer,2,0
3291,436,5,4.53,130,1079,0,0,cleaner,0,0
3884,51,1,3.89,179,1804,0,0,cleaner,0,0
908,23,2,4.2,868,2604,0,0,moisturizer,2,0
375,106,1,4.33,264,814,0,0,moisturizer,2,0
3622,583,4,3.94,115,792,1,1,cleaner,0,1
1722,52,1,3.98,306,942,0,0,cleaner,0,0
2732,348,1,3.91,246,1494,0,0,cleaner,0,0
2969,599,1,4.44,178,1033,0,0,unknown,3,0
1974,196,2,3.75,324,1345,0,1,cleaner,0,0
3122,389,2,4.2,281,871,0,0,cleaner,0,0
3569,172,3,4.38,652,1966,0,0,serum,1,0
1968,264,2,4.39,133,610,1,1,cleaner,0,1
3304,399,2,4.01,114,1042,0,0,serum,1,0
2397,19,3,4.28,423,1988,0,0,moisturizer,2,0
1960,325,3,4.21,850,3334,0,0,moisturizer,2,0
2631,446,2,4.37,205,1226,0,0,moisturizer,2,0
18,160,1,3.81,224,1452,0,0,moisturizer,2,0
2844,595,5,4.23,194,896,0,0,cleaner,0,0
2834,156,4,4.79,161,719,0,0,moisturizer,2,0
463,500,4,4.49,243,992,1,0,serum,1,1
75,572,3,4.64,300,1073,1,1,moisturizer,2,1
3109,668,3,3.67,456,1566,0,0,unknown,3,0
2530,577,3,4.32,535,2761,0,0,moisturizer,2,0
1824,133,2,4.43,355,1316,0,1,serum,1,0
3247,311,6,4.33,252,1900,0,0,serum,1,0
3167,351,3,4.32,363,2523,0,0,serum,1,0
872,342,4,4.21,228,675,0,0,moisturizer,2,0
3903,606,1,4.0,618,2091,0,0,moisturizer,2,0
3538,372,1,4.14,399,1364,0,0,cleaner,0,0
3057,327,1,4.46,370,1209,0,0,moisturizer,2,0
785,485,1,4.55,332,1699,0,0,cleaner,0,0
1269,323,2,4.16,400,1221,0,0,serum,1,0
1722,691,1,4.45,295,1177,0,0,cleaner,0,0
3785,508,1,3.82,365,1294,0,1,moisturizer,2,0
1439,335,2,4.03,193,1232,0,0,cleaner,0,0
1591,408,3,4.55,329,1720,0,0,moisturizer,2,0
2515,79,6,4.34,274,1283,1,1,serum,1,1
239,644,3,4.13,296,982,0,0,cleaner,0,0
2184,647,2,4.19,179,1176,0,0,cleaner,0,0
138,23,8,4.2,868,2604,0,0,moisturizer,2,0
2989,41,3,4.31,542,1888,0,0,serum,1,0
2777,627,3,3.91,881,2928,0,1,moisturizer,2,0
609,288,2,4.82,282,3432,1,0,serum,1,1
974,457,1,3.49,238,935,0,0,unknown,3,0
1185,85,4,4.17,272,1027,0,0,cleaner,0,0
3119,556,2,4.12,414,1439,0,1,cleaner,0,0
2203,386,4,3.68,150,782,0,0,unknown,3,0
2844,618,1,4.11,286,1384,0,0,serum,1,0
2808,437,3,4.25,272,1599,1,0,cleaner,0,1
3317,424,5,4.41,178,1061,0,0,cleaner,0,0
3091,57,1,4.25,124,1467,0,0,serum,1,0
482,275,1,3.66,258,1717,1,1,moisturizer,2,1
1724,295,3,4.02,290,998,0,0,moisturizer,2,0
664,43,4,3.96,195,688,0,0,moisturizer,2,0
2821,684,3,4.31,156,1148,0,0,serum,1,0
848,413,3,4.06,512,1950,0,0,cleaner,0,0
1275,262,2,4.2,96,1217,0,0,moisturizer,2,0
1402,46,3,4.19,460,2141,0,1,moisturizer,2,0
514,438,2,4.45,151,608,0,0,serum,1,0
1648,559,9,3.92,92,831,0,0,serum,1,0
1038,674,3,4.45,477,1409,0,1,moisturizer,2,0
2538,151,1,3.71,132,767,0,0,moisturizer,2,0
2602,218,2,4.07,128,542,0,0,cleaner,0,0
865,51,2,3.89,179,1804,0,0,cleaner,0,0
430,78,1,4.21,158,920,0,0,moisturizer,2,0
1217,500,1,4.49,243,992,0,0,serum,1,0
514,385,2,4.26,704,3131,0,0,serum,1,0
3806,68,1,4.45,254,841,0,0,serum,1,0
16,255,3,4.46,473,2324,0,1,cleaner,0,0
24,111,1,4.28,195,1571,1,0,serum,1,1
1817,493,4,3.91,86,987,1,0,moisturizer,2,1
504,273,4,3.93,92,1064,0,0,cleaner,0,0
3152,466,2,4.3,174,2142,0,0,moisturizer,2,0
843,589,2,4.06,135,709,0,0,cleaner,0,0
3175,420,2,4.49,377,1310,0,0,moisturizer,2,0
3408,551,1,4.45,419,1807,1,0,serum,1,1
2219,23,3,4.2,868,2604,3,2,moisturizer,2,1
2726,82,4,4.64,491,2327,0,2,serum,1,0
2673,171,2,4.28,312,1074,1,0,cleaner,0,1
194,437,1,4.25,272,1599,1,1,cleaner,0,1
2667,658,2,3.62,500,1808,0,0,cleaner,0,0
529,323,3,4.16,400,1221,1,0,serum,1,1
3592,621,3,3.78,291,1405,0,1,moisturizer,2,0
3931,412,3,4.22,244,1569,0,0,moisturizer,2,0
1314,29,4,3.83,390,1208,0,0,cleaner,0,0
1251,574,2,4.41,85,750,1,0,moisturizer,2,1
2297,628,2,4.3,140,1203,1,1,cleaner,0,1
3487,276,1,4.59,296,1062,0,0,serum,1,0
3449,254,1,3.76,87,347,0,0,cleaner,0,0
984,352,3,3.79,346,1761,1,0,cleaner,0,1
3107,5,4,4.23,326,1056,0,1,cleaner,0,0
2695,341,2,3.62,120,860,0,0,cleaner,0,0
2589,298,1,3.99,89,962,1,1,moisturizer,2,1
3656,567,2,4.41,84,772,0,0,moisturizer,2,0
3884,177,2,4.64,147,1354,0,1,serum,1,0
3944,9,3,4.32,145,426,1,0,cleaner,0,1
3961,437,6,4.25,272,1599,0,0,cleaner,0,0
2217,439,4,4.44,146,656,0,0,moisturizer,2,0
2872,414,2,3.99,525,1744,0,0,moisturizer,2,0
3684,327,5,4.46,370,1209,1,1,moisturizer,2,1
2966,331,2,4.22,136,437,0,0,moisturizer,2,0
845,33,2,4.02,211,1373,1,0,serum,1,1
1882,50,3,3.61,331,1022,0,0,cleaner,0,0
3815,374,1,4.12,95,764,0,0,serum,1,0
1192,295,1,4.02,290,998,0,0,moisturizer,2,0
3191,84,1,4.04,1084,3314,0,0,cleaner,0,0
1289,35,1,4.21,127,1496,0,0,serum,1,0
2696,530,3,4.34,322,1426,0,0,serum,1,0
783,661,2,4.12,246,790,0,0,cleaner,0,0
3045,220,2,4.4,259,922,0,1,serum,1,0
1096,185,1,4.34,185,1501,0,0,moisturizer,2,0
2773,396,3,4.65,105,896,0,0,serum,1,0
196,522,1,4.37,163,1061,0,0,serum,1,0
1406,380,1,4.33,108,862,0,1,moisturizer,2,0
1808,253,1,4.7,420,1733,0,0,serum,1,0
1450,370,3,4.19,256,1307,1,1,moisturizer,2,1
1353,389,1,4.2,281,871,0,0,cleaner,0,0
3482,506,6,4.49,689,2314,0,0,moisturizer,2,0
1902,311,3,4.33,252,1900,0,0,serum,1,0
1744,167,2,4.11,359,2089,0,0,moisturizer,2,0
762,253,1,4.7,420,1733,0,0,serum,1,0
61,695,3,4.74,266,1180,1,1,moisturizer,2,1
3617,99,3,4.22,561,1842,1,1,cleaner,0,1
775,47,1,4.22,82,954,0,0,serum,1,0
854,333,1,4.02,701,2819,0,0,moisturizer,2,0
3892,346,1,4.26,357,1520,0,0,moisturizer,2,0
2984,681,1,4.23,493,4358,0,0,cleaner,0,0
3240,493,1,3.91,86,987,0,0,moisturizer,2,0
2793,30,2,3.92,238,984,0,0,moisturizer,2,0
2535,458,1,4.3,121,1443,0,0,serum,1,0
2540,173,4,4.12,203,824,1,1,cleaner,0,1
1796,31,1,4.33,183,796,0,0,moisturizer,2,0
408,277,1,3.95,202,722,0,0,serum,1,0
3702,196,4,3.75,324,1345,0,1,cleaner,0,0
1072,419,2,4.04,207,990,1,0,cleaner,0,1
17,454,2,4.46,254,1531,0,0,cleaner,0,0
3237,412,3,4.22,244,1569,1,1,moisturizer,2,1
941,275,2,3.66,258,1717,0,0,moisturizer,2,0
2327,511,3,4.32,227,1086,1,0,cleaner,0,1
3947,71,1,3.88,216,1833,0,0,cleaner,0,0
3354,445,3,4.31,135,1494,0,1,cleaner,0,0
3873,301,6,4.59,340,1331,0,0,moisturizer,2,0
3260,603,2,4.28,354,1386,0,0,moisturizer,2,0
1143,682,2,4.67,149,1272,1,0,cleaner,0,1
3032,432,2,4.22,131,979,0,1,moisturizer,2,0
3669,64,4,4.4,137,987,0,1,moisturizer,2,0
2734,634,1,4.16,308,954,0,0,serum,1,0
3121,222,3,4.41,266,1397,0,0,serum,1,0
2088,487,1,4.26,195,787,0,0,serum,1,0
2675,649,3,4.33,199,745,1,0,moisturizer,2,1
893,621,11,3.78,291,1405,1,0,moisturizer,2,1
3834,330,5,4.12,331,982,0,0,cleaner,0,0
1477,428,5,4.51,229,1216,0,1,moisturizer,2,0
